 # x-coordinates, Computed values, Analytical values
     0.000000     0.000000     0.000000
     1.250000     7.173038     7.136407
     2.500000     9.110959     9.184643
     3.750000     9.768849     9.784116
     5.000000     9.998682     9.999994
     6.250000    10.226617    10.215861
     7.500000    10.874214    10.815282
     8.750000    12.780496    12.863333
    10.000000    19.835844    19.999092
